uri,dataUpdated,units,sourceLink,initialPeriod,lastPeriod,sourceLabel,periodicity,referenceArea
http://www.icane.es/data/regional-data/economy/public-sector/pit-returns-economic-activities-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-special-contribution-scheme-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-taxable-base-reductions-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-saving-taxable-base-reductions-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-unapplied-excess-pending-next-5-years-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-tax-payable-increased-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-tax-payable-increased-deductions-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-resulting-tax-liability-reverse-charge-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-withholdings-prepayments-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/pit-result-2010,2012-09-27, .,http://www.agenciatributaria.es,2010,2010,Impuesto sobre la Renta de las Personas Físicas. Agencia Estatal de Administración Tributaria (AEAT),Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/settled-expenditure-culture-regional-administration-destination,2011-02-15, Valor absoluto: Miles de Euros.,,2000,2008,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/settled-expenditure-culture-regional-administration-nature,2011-02-15, Valor absoluto: Miles de Euros.,,2000,2008,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/settled-expenditure-culture-local-administration-entity-type,2011-02-15, Valor absoluto: Miles de Euros.,,2003,2008,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/settled-expenditure-culture-municipalities-size-destination,2011-02-15, Valor absoluto: Miles de Euros.,,2003,2008,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/economy/public-sector/settled-expenditure-culture-local-administration-nature,2011-02-15, Valor absoluto: Miles de Euros.,,2003,2008,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/culture-expenditure-regional-administration-destination,2012-01-23, Valor absoluto: Miles de Euros.,,2000,2009,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/culture-expenditure-regional-administration-type,2012-01-23, Valor absoluto: Miles de Euros.,,2000,2009,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/culture-expenditure-local-administration-entity,2012-01-23, Valor absoluto: Miles de Euros.,,2003,2009,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/culture-expenditure-municipality-size-destination,2012-01-23, Valor absoluto: Miles de Euros.,,2003,2009,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/culture-expenditure-local-administration-type,2012-01-23, Valor absoluto: Miles de Euros.,,2003,2009,Financiación y gasto público en cultura. Gobierno de España. Ministerio de Cultura,Anual,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/museums-collections-typology,2012-05-15, Número de museos y colecciones: Número.,,2000,2010,,Bienal,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/museums-collections-ownership,2012-05-15, Número de museos y colecciones: Número.,,2000,2010,,Bienal,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/museums-collections-opening-access-type-price,2012-05-15, Número de museos y colecciones: Número.,,2000,2010,,Bienal,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/museums-collections-evolution-census,2012-05-15," Número de museos y colecciones, Museos por cada cien mil habitantes: Número; Porcentaje de museos y colecciones: Porcentaje.",,2000,2010,,Bienal,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/museums-collections-visitors,2012-05-15," Número de museos y colecciones,con datos y numero visitantes: Número.",,2000,2010,,Bienal,Regional
http://www.icane.es/data/regional-data/society/culture-sports-leisure/gambling-amount-gambled-actual-expenditure-average,2007-11-09, Valor absoluto: Euros/Millones de Euros.,,2003,2005,Juegos de azar. Gobierno de España. Ministerio del Interior. Secretaría General Técnica. Subdirección General de Estudios y Relaciones Institucionales,Anual,Regional
http://www.icane.es/data/regional-data/society/justice/judicial-issues-state-jurisdiction,2013-04-11, .,http://www.poderjudicial.es/cgpj/es/Temas/Estadistica_Judicial/Actividad_judicial_por_territorio?comunidad=06,2003,2012,Número de órganos por jurisdicción y partido judicial. Consejo General del Poder Judicial (CGPJ),Anual,Regional
http://www.icane.es/data/regional-data/society/justice/judicial-type-jurisdiction,2013-04-11, .,http://www.poderjudicial.es/cgpj/es/Temas/Estadistica_Judicial/Actividad_judicial_por_territorio?comunidad=06,2003,2012,Número de órganos por jurisdicción y partido judicial. Consejo General del Poder Judicial (CGPJ),Anual,Regional
